Date,Product,Category,Region,Quantity,Unit_Price,Discount_%,Revenue,Cost,Profit,Month,Month_Str
2024-09-02,Blender,Home & Kitchen,North,2,56.88,15,96.7,45.27,51.43,2024-09,Sep 2024
2024-04-17,Air Fryer,Home & Kitchen,West,4,101.41,0,405.64,204.05,201.59,2024-04,Apr 2024
2024-01-24,Business Strategy,Books,West,2,20.8,0,41.6,23.77,17.83,2024-01,Jan 2024
2024-03-31,Finance 101,Books,Central,1,22.18,10,19.96,12.97,6.99,2024-03,Mar 2024
2024-07-10,Smart Watch,Electronics,West,5,141.51,0,707.55,412.92,294.63,2024-07,Jul 2024
2024-11-01,Yoga Pants,Clothing,North,2,42.12,10,75.82,40.39,35.43,2024-11,Nov 2024
2024-04-11,Winter Hoodie,Clothing,West,5,56.5,0,282.5,143.98,138.52,2024-04,Apr 2024
2024-07-13,Cutting Board,Home & Kitchen,East,3,25.05,0,75.15,46.99,28.16,2024-07,Jul 2024
2024-03-02,Yoga Pants,Clothing,North,5,40.71,0,203.55,118.81,84.74,2024-03,Mar 2024
2024-07-08,Laptop Stand,Electronics,Central,1,49.24,15,41.85,23.68,18.17,2024-07,Jul 2024
2024-09-05,Bluetooth Speaker,Electronics,North,5,58.94,5,279.96,156.55,123.41,2024-09,Sep 2024
2024-06-03,Casual T-Shirt,Clothing,Central,5,18.82,10,84.69,42.59,42.1,2024-06,Jun 2024
2024-09-03,Smart Watch,Electronics,West,3,143.04,0,429.12,244.96,184.16,2024-09,Sep 2024
2024-11-02,Python Programming,Books,South,4,30.2,0,120.8,59.73,61.07,2024-11,Nov 2024
2024-07-25,USB-C Hub,Electronics,South,4,36.45,0,145.8,74.88,70.92,2024-07,Jul 2024
2024-07-23,Blender,Home & Kitchen,Central,1,58.68,0,58.68,31.22,27.46,2024-07,Jul 2024
2024-08-30,Casual T-Shirt,Clothing,East,4,19.18,10,69.05,44.71,24.34,2024-08,Aug 2024
2024-04-15,Winter Hoodie,Clothing,East,3,59.89,0,179.67,102.49,77.18,2024-04,Apr 2024
2024-04-13,Winter Hoodie,Clothing,East,2,58.97,0,117.94,69.22,48.72,2024-04,Apr 2024
2024-02-28,Smart Watch,Electronics,South,3,156.93,0,470.79,289.67,181.12,2024-02,Feb 2024
2024-12-18,Bluetooth Speaker,Electronics,Central,1,65.04,0,65.04,31.32,33.72,2024-12,Dec 2024
2024-09-22,Blender,Home & Kitchen,South,4,53.71,5,204.1,106.67,97.43,2024-09,Sep 2024
2024-01-09,Protein Shaker,Sports,South,5,15.29,0,76.45,37.24,39.21,2024-01,Jan 2024
2024-08-02,Protein Shaker,Sports,West,3,16.27,0,48.81,27.72,21.09,2024-08,Aug 2024
2024-08-22,Python Programming,Books,North,3,26.57,0,79.71,42.56,37.15,2024-08,Aug 2024
2024-05-15,Gym Gloves,Sports,North,2,18.28,0,36.56,19.63,16.93,2024-05,May 2024
2024-02-15,USB-C Hub,Electronics,East,3,34.77,0,104.31,51.1,53.21,2024-02,Feb 2024
2024-10-04,Running Shoes,Clothing,South,3,78.37,0,235.11,120.53,114.58,2024-10,Oct 2024
2024-04-04,Coffee Maker,Home & Kitchen,North,5,80.77,0,403.85,202.24,201.61,2024-04,Apr 2024
2024-04-18,Business Strategy,Books,South,1,24.07,0,24.07,14.85,9.22,2024-04,Apr 2024
2024-08-18,Bluetooth Speaker,Electronics,East,1,65.08,0,65.08,30.84,34.24,2024-08,Aug 2024
2024-04-18,Running Shoes,Clothing,West,3,81.38,0,244.14,146.87,97.27,2024-04,Apr 2024
2024-10-28,Cutting Board,Home & Kitchen,South,3,25.15,5,71.68,37.49,34.19,2024-10,Oct 2024
2024-08-16,USB-C Hub,Electronics,West,4,33.81,5,128.48,61.17,67.31,2024-08,Aug 2024
2024-11-30,Yoga Mat,Sports,East,2,33.83,10,60.89,28.6,32.29,2024-11,Nov 2024
2024-03-07,Bluetooth Speaker,Electronics,North,1,64.79,5,61.55,38.73,22.82,2024-03,Mar 2024
2024-10-11,Yoga Pants,Clothing,South,2,40.98,0,81.96,43.43,38.53,2024-10,Oct 2024
2024-01-28,Jump Rope,Sports,South,4,12.97,5,49.29,24.52,24.77,2024-01,Jan 2024
2024-06-04,Wireless Headphones,Electronics,South,2,96.68,0,193.36,97.16,96.2,2024-06,Jun 2024
2024-08-07,Blender,Home & Kitchen,North,5,58.55,0,292.75,144.79,147.96,2024-08,Aug 2024
2024-04-11,Running Shoes,Clothing,West,5,79.93,0,399.65,210.95,188.7,2024-04,Apr 2024
2024-05-11,Blender,Home & Kitchen,East,3,56.93,0,170.79,96.45,74.34,2024-05,May 2024
2024-05-30,Resistance Bands,Sports,Central,1,19.66,0,19.66,10.99,8.67,2024-05,May 2024
2024-03-18,Cutting Board,Home & Kitchen,East,5,24.04,5,114.19,66.83,47.36,2024-03,Mar 2024
2024-06-09,Denim Jacket,Clothing,Central,2,58.07,0,116.14,53.24,62.9,2024-06,Jun 2024
2024-04-19,Blender,Home & Kitchen,South,4,53.66,5,203.91,124.38,79.53,2024-04,Apr 2024
2024-10-27,Resistance Bands,Sports,West,2,20.85,0,41.7,21.57,20.13,2024-10,Oct 2024
2024-09-22,Wireless Headphones,Electronics,North,4,82.23,0,328.92,171.05,157.87,2024-09,Sep 2024
2024-08-29,Smart Watch,Electronics,Central,4,156.26,0,625.04,337.78,287.26,2024-08,Aug 2024
2024-05-08,Smart Watch,Electronics,East,4,146.73,0,586.92,375.05,211.87,2024-05,May 2024
2024-07-01,Air Fryer,Home & Kitchen,East,1,105.18,0,105.18,60.1,45.08,2024-07,Jul 2024
2024-12-05,Coffee Maker,Home & Kitchen,South,5,77.64,0,388.2,242.22,145.98,2024-12,Dec 2024
2024-02-11,Casual T-Shirt,Clothing,North,3,20.38,0,61.14,38.37,22.77,2024-02,Feb 2024
2024-02-08,Data Science Guide,Books,North,4,31.69,0,126.76,73.45,53.31,2024-02,Feb 2024
2024-06-04,Jump Rope,Sports,South,2,11.4,5,21.66,12.84,8.82,2024-06,Jun 2024
2024-10-18,Knife Set,Home & Kitchen,South,3,46.61,0,139.83,88.09,51.74,2024-10,Oct 2024
2024-07-10,Running Shoes,Clothing,West,4,71.49,0,285.96,168.76,117.2,2024-07,Jul 2024
2024-12-25,Bluetooth Speaker,Electronics,South,1,70.85,5,67.31,35.37,31.94,2024-12,Dec 2024
2024-10-13,Finance 101,Books,Central,3,22.02,5,62.76,38.98,23.78,2024-10,Oct 2024
2024-03-26,Data Science Guide,Books,South,2,31.2,0,62.4,38.3,24.1,2024-03,Mar 2024
2024-05-17,Smart Watch,Electronics,North,2,148.57,0,297.14,158.58,138.56,2024-05,May 2024
2024-09-04,Resistance Bands,Sports,North,3,20.8,0,62.4,38.77,23.63,2024-09,Sep 2024
2024-12-02,Knife Set,Home & Kitchen,East,1,49.38,5,46.91,25.19,21.72,2024-12,Dec 2024
2024-12-24,Coffee Maker,Home & Kitchen,North,2,77.47,0,154.94,94.97,59.97,2024-12,Dec 2024
2024-04-02,Winter Hoodie,Clothing,North,4,54.22,0,216.88,104.91,111.97,2024-04,Apr 2024
2024-08-23,Running Shoes,Clothing,South,5,80.88,10,363.96,179.49,184.47,2024-08,Aug 2024
2024-07-27,Laptop Stand,Electronics,West,3,41.19,0,123.57,77.46,46.11,2024-07,Jul 2024
2024-06-26,Air Fryer,Home & Kitchen,Central,2,93.45,0,186.9,107.16,79.74,2024-06,Jun 2024
2024-12-16,Air Fryer,Home & Kitchen,North,1,103.92,0,103.92,63.66,40.26,2024-12,Dec 2024
2024-04-12,USB-C Hub,Electronics,West,4,36.64,0,146.56,74.33,72.23,2024-04,Apr 2024
2024-12-24,Jump Rope,Sports,South,5,11.91,10,53.6,33.78,19.82,2024-12,Dec 2024
2024-05-29,USB-C Hub,Electronics,East,2,33.92,0,67.84,39.16,28.68,2024-05,May 2024
2024-04-06,Resistance Bands,Sports,North,2,18.79,0,37.58,20.95,16.63,2024-04,Apr 2024
2024-04-06,Blender,Home & Kitchen,North,1,50.34,0,50.34,25.2,25.14,2024-04,Apr 2024
2024-11-18,Denim Jacket,Clothing,West,4,60.87,0,243.48,129.56,113.92,2024-11,Nov 2024
2024-09-18,Laptop Stand,Electronics,North,3,46.89,0,140.67,71.93,68.74,2024-09,Sep 2024
2024-11-28,Winter Hoodie,Clothing,West,2,59.17,5,112.42,71.48,40.94,2024-11,Nov 2024
2024-11-16,Casual T-Shirt,Clothing,South,3,21.98,0,65.94,31.81,34.13,2024-11,Nov 2024
2024-10-27,Yoga Mat,Sports,East,4,36.78,0,147.12,93.74,53.38,2024-10,Oct 2024
2024-12-30,Resistance Bands,Sports,East,3,20.26,0,60.78,32.6,28.18,2024-12,Dec 2024
2024-06-03,Air Fryer,Home & Kitchen,West,4,89.54,0,358.16,169.08,189.08,2024-06,Jun 2024
2024-05-17,Laptop Stand,Electronics,Central,5,40.88,0,204.4,107.68,96.72,2024-05,May 2024
2024-10-02,Bluetooth Speaker,Electronics,East,4,67.76,0,271.04,161.65,109.39,2024-10,Oct 2024
2024-08-28,Knife Set,Home & Kitchen,South,1,46.53,0,46.53,26.4,20.13,2024-08,Aug 2024
2024-07-14,Yoga Pants,Clothing,East,1,37.42,0,37.42,19.63,17.79,2024-07,Jul 2024
2024-01-29,Jump Rope,Sports,East,3,11.18,0,33.54,19.8,13.74,2024-01,Jan 2024
2024-09-20,Jump Rope,Sports,North,2,11.33,0,22.66,13.7,8.96,2024-09,Sep 2024
2024-06-14,Cutting Board,Home & Kitchen,Central,3,24.68,0,74.04,45.43,28.61,2024-06,Jun 2024
2024-08-25,Smart Watch,Electronics,North,2,157.55,0,315.1,204.76,110.34,2024-08,Aug 2024
2024-07-15,Python Programming,Books,Central,1,29.92,0,29.92,14.05,15.87,2024-07,Jul 2024
2024-11-30,Air Fryer,Home & Kitchen,Central,1,108.54,0,108.54,68.45,40.09,2024-11,Nov 2024
2024-05-07,Data Science Guide,Books,Central,5,31.55,0,157.75,74.77,82.98,2024-05,May 2024
2024-11-13,Knife Set,Home & Kitchen,West,1,48.7,0,48.7,29.8,18.9,2024-11,Nov 2024
2024-10-05,Protein Shaker,Sports,North,5,15.39,0,76.95,49.82,27.13,2024-10,Oct 2024
2024-10-07,Winter Hoodie,Clothing,East,4,51.2,5,194.56,98.25,96.31,2024-10,Oct 2024
2024-06-20,USB-C Hub,Electronics,East,4,32.69,0,130.76,77.63,53.13,2024-06,Jun 2024
2024-11-16,Wireless Headphones,Electronics,Central,2,87.18,0,174.36,80.4,93.96,2024-11,Nov 2024
2024-07-06,Wireless Headphones,Electronics,South,5,81.29,5,386.13,227.18,158.95,2024-07,Jul 2024
2024-09-25,Laptop Stand,Electronics,Central,5,44.26,0,221.3,133.06,88.24,2024-09,Sep 2024
2024-10-28,Finance 101,Books,North,4,25.71,0,102.84,64.46,38.38,2024-10,Oct 2024
2024-08-16,Coffee Maker,Home & Kitchen,Central,4,74.94,0,299.76,176.03,123.73,2024-08,Aug 2024
2024-02-18,Casual T-Shirt,Clothing,North,2,20.76,0,41.52,19.33,22.19,2024-02,Feb 2024
2024-12-21,Laptop Stand,Electronics,North,2,44.24,0,88.48,48.39,40.09,2024-12,Dec 2024
2024-05-05,Laptop Stand,Electronics,North,4,43.83,0,175.32,82.34,92.98,2024-05,May 2024
2024-10-30,Winter Hoodie,Clothing,North,5,49.72,0,248.6,153.85,94.75,2024-10,Oct 2024
2024-12-17,Finance 101,Books,North,2,21.82,0,43.64,20.84,22.8,2024-12,Dec 2024
2024-03-28,Blender,Home & Kitchen,East,4,59.16,0,236.64,118.69,117.95,2024-03,Mar 2024
2024-04-04,Data Science Guide,Books,West,1,30.74,0,30.74,19.12,11.62,2024-04,Apr 2024
2024-03-25,Winter Hoodie,Clothing,West,1,56.8,0,56.8,26.73,30.07,2024-03,Mar 2024
2024-09-15,Cutting Board,Home & Kitchen,South,5,24.56,0,122.8,56.1,66.7,2024-09,Sep 2024
2024-08-27,Coffee Maker,Home & Kitchen,North,2,85.93,0,171.86,99.83,72.03,2024-08,Aug 2024
2024-12-11,Bluetooth Speaker,Electronics,West,3,59.88,0,179.64,113.33,66.31,2024-12,Dec 2024
2024-01-01,Blender,Home & Kitchen,North,2,58.82,0,117.64,67.63,50.01,2024-01,Jan 2024
2024-05-09,Laptop Stand,Electronics,Central,2,46.58,5,88.5,45.07,43.43,2024-05,May 2024
2024-12-16,Knife Set,Home & Kitchen,North,3,46.76,0,140.28,90.0,50.28,2024-12,Dec 2024
2024-06-03,USB-C Hub,Electronics,East,3,33.17,5,94.53,53.07,41.46,2024-06,Jun 2024
2024-02-08,Smart Watch,Electronics,East,3,147.61,0,442.83,207.73,235.1,2024-02,Feb 2024
2024-11-14,Yoga Pants,Clothing,West,2,40.19,5,76.36,45.46,30.9,2024-11,Nov 2024
2024-10-08,Blender,Home & Kitchen,South,3,55.71,10,150.42,91.55,58.87,2024-10,Oct 2024
2024-06-19,Air Fryer,Home & Kitchen,North,4,97.05,0,388.2,224.14,164.06,2024-06,Jun 2024
2024-04-24,Gym Gloves,Sports,South,3,17.92,10,48.38,28.78,19.6,2024-04,Apr 2024
2024-06-30,Air Fryer,Home & Kitchen,West,2,100.71,0,201.42,104.6,96.82,2024-06,Jun 2024
2024-06-09,Laptop Stand,Electronics,South,5,44.46,0,222.3,133.18,89.12,2024-06,Jun 2024
2024-02-04,Blender,Home & Kitchen,North,2,58.99,0,117.98,61.11,56.87,2024-02,Feb 2024
2024-10-03,Resistance Bands,Sports,West,2,19.05,15,32.38,19.73,12.65,2024-10,Oct 2024
2024-03-02,Casual T-Shirt,Clothing,South,1,19.75,10,17.78,11.39,6.39,2024-03,Mar 2024
2024-09-19,Self Help Book,Books,South,1,17.05,0,17.05,10.24,6.81,2024-09,Sep 2024
2024-03-15,Yoga Pants,Clothing,Central,5,40.76,15,173.23,89.3,83.93,2024-03,Mar 2024
2024-06-29,Protein Shaker,Sports,Central,2,15.39,0,30.78,15.28,15.5,2024-06,Jun 2024
2024-06-04,Protein Shaker,Sports,North,2,15.91,0,31.82,14.96,16.86,2024-06,Jun 2024
2024-05-28,Knife Set,Home & Kitchen,West,5,44.76,0,223.8,101.98,121.82,2024-05,May 2024
2024-03-10,Wireless Headphones,Electronics,West,1,87.64,10,78.88,36.65,42.23,2024-03,Mar 2024
2024-07-12,Data Science Guide,Books,South,2,32.03,0,64.06,33.99,30.07,2024-07,Jul 2024
2024-06-12,Jump Rope,Sports,West,5,11.7,0,58.5,31.55,26.95,2024-06,Jun 2024
2024-02-25,Smart Watch,Electronics,South,1,153.9,0,153.9,70.42,83.48,2024-02,Feb 2024
2024-03-25,Air Fryer,Home & Kitchen,North,3,101.06,0,303.18,186.34,116.84,2024-03,Mar 2024
2024-05-30,Yoga Mat,Sports,West,5,35.65,0,178.25,113.77,64.48,2024-05,May 2024
2024-11-23,Knife Set,Home & Kitchen,Central,5,41.95,0,209.75,122.89,86.86,2024-11,Nov 2024
2024-01-05,Running Shoes,Clothing,North,4,82.13,5,312.09,194.23,117.86,2024-01,Jan 2024
2024-01-31,Protein Shaker,Sports,North,2,16.47,15,28.0,16.16,11.84,2024-01,Jan 2024
2024-01-01,Denim Jacket,Clothing,North,1,57.97,0,57.97,31.5,26.47,2024-01,Jan 2024
2024-11-11,Laptop Stand,Electronics,South,1,42.81,5,40.67,21.19,19.48,2024-11,Nov 2024
2024-12-10,Laptop Stand,Electronics,North,5,40.8,0,204.0,117.06,86.94,2024-12,Dec 2024
2024-03-14,Coffee Maker,Home & Kitchen,Central,4,72.6,0,290.4,138.43,151.97,2024-03,Mar 2024
2024-08-19,Yoga Mat,Sports,North,1,36.05,0,36.05,18.92,17.13,2024-08,Aug 2024
2024-06-30,Wireless Headphones,Electronics,East,4,89.6,5,340.48,220.07,120.41,2024-06,Jun 2024
2024-04-02,Denim Jacket,Clothing,South,4,54.82,0,219.28,133.38,85.9,2024-04,Apr 2024
2024-04-04,Coffee Maker,Home & Kitchen,North,4,71.75,0,287.0,179.93,107.07,2024-04,Apr 2024
2024-08-02,Data Science Guide,Books,West,3,28.3,0,84.9,49.17,35.73,2024-08,Aug 2024
2024-07-20,Jump Rope,Sports,West,1,11.61,0,11.61,7.29,4.32,2024-07,Jul 2024
2024-08-21,Winter Hoodie,Clothing,Central,2,52.32,5,99.41,54.5,44.91,2024-08,Aug 2024
2024-05-31,Blender,Home & Kitchen,Central,3,55.98,0,167.94,96.59,71.35,2024-05,May 2024
2024-07-10,Resistance Bands,Sports,Central,1,19.69,0,19.69,8.93,10.76,2024-07,Jul 2024
2024-03-07,Finance 101,Books,East,5,23.81,10,107.14,67.37,39.77,2024-03,Mar 2024
2024-11-23,Gym Gloves,Sports,North,4,17.18,0,68.72,40.55,28.17,2024-11,Nov 2024
2024-02-21,Cutting Board,Home & Kitchen,East,2,22.96,0,45.92,26.99,18.93,2024-02,Feb 2024
2024-01-31,Python Programming,Books,West,5,28.89,0,144.45,74.86,69.59,2024-01,Jan 2024
2024-06-08,Blender,Home & Kitchen,North,3,58.19,0,174.57,85.33,89.24,2024-06,Jun 2024
2024-02-26,Air Fryer,Home & Kitchen,North,2,108.01,0,216.02,114.21,101.81,2024-02,Feb 2024
2024-08-05,Denim Jacket,Clothing,North,3,58.05,0,174.15,80.12,94.03,2024-08,Aug 2024
2024-04-14,Coffee Maker,Home & Kitchen,West,1,75.55,5,71.77,33.02,38.75,2024-04,Apr 2024
2024-12-01,Winter Hoodie,Clothing,East,1,57.76,0,57.76,34.25,23.51,2024-12,Dec 2024
2024-09-18,Coffee Maker,Home & Kitchen,East,2,78.31,0,156.62,94.15,62.47,2024-09,Sep 2024
2024-03-05,Casual T-Shirt,Clothing,West,2,21.84,0,43.68,26.1,17.58,2024-03,Mar 2024
2024-12-25,Bluetooth Speaker,Electronics,East,1,58.55,0,58.55,32.65,25.9,2024-12,Dec 2024
2024-02-05,Air Fryer,Home & Kitchen,South,4,92.8,0,371.2,217.93,153.27,2024-02,Feb 2024
2024-07-22,USB-C Hub,Electronics,West,4,34.25,0,137.0,66.54,70.46,2024-07,Jul 2024
2024-02-18,Smart Watch,Electronics,East,2,145.03,15,246.55,132.37,114.18,2024-02,Feb 2024
2024-10-20,Bluetooth Speaker,Electronics,South,1,64.25,0,64.25,35.56,28.69,2024-10,Oct 2024
2024-09-01,Resistance Bands,Sports,North,2,18.06,0,36.12,18.91,17.21,2024-09,Sep 2024
2024-08-16,Denim Jacket,Clothing,South,2,55.55,0,111.1,53.41,57.69,2024-08,Aug 2024
2024-09-13,Air Fryer,Home & Kitchen,North,4,89.94,0,359.76,195.07,164.69,2024-09,Sep 2024
2024-04-05,Self Help Book,Books,West,3,16.74,0,50.22,27.31,22.91,2024-04,Apr 2024
2024-03-31,Yoga Pants,Clothing,Central,5,42.38,0,211.9,128.47,83.43,2024-03,Mar 2024
2024-07-29,Denim Jacket,Clothing,North,4,63.08,0,252.32,124.25,128.07,2024-07,Jul 2024
2024-09-02,Smart Watch,Electronics,West,4,146.05,0,584.2,269.6,314.6,2024-09,Sep 2024
2024-03-20,Denim Jacket,Clothing,South,2,54.78,0,109.56,53.94,55.62,2024-03,Mar 2024
2024-09-09,Yoga Pants,Clothing,West,5,38.59,0,192.95,113.83,79.12,2024-09,Sep 2024
2024-12-05,USB-C Hub,Electronics,Central,1,35.29,0,35.29,21.81,13.48,2024-12,Dec 2024
2024-09-14,Self Help Book,Books,North,3,19.64,0,58.92,36.69,22.23,2024-09,Sep 2024
2024-06-29,Winter Hoodie,Clothing,North,3,54.26,0,162.78,105.36,57.42,2024-06,Jun 2024
2024-11-12,Casual T-Shirt,Clothing,Central,3,21.58,0,64.74,40.99,23.75,2024-11,Nov 2024
2024-02-24,Finance 101,Books,East,1,22.52,0,22.52,10.38,12.14,2024-02,Feb 2024
2024-06-21,Winter Hoodie,Clothing,South,5,55.41,5,263.2,121.04,142.16,2024-06,Jun 2024
2024-10-14,Protein Shaker,Sports,South,2,13.8,0,27.6,16.17,11.43,2024-10,Oct 2024
2024-07-19,Knife Set,Home & Kitchen,West,5,43.1,0,215.5,123.4,92.1,2024-07,Jul 2024
2024-01-11,Blender,Home & Kitchen,East,3,55.95,0,167.85,83.88,83.97,2024-01,Jan 2024
2024-11-03,Blender,Home & Kitchen,West,2,52.64,10,94.75,45.12,49.63,2024-11,Nov 2024
2024-03-12,Blender,Home & Kitchen,West,3,55.04,0,165.12,86.5,78.62,2024-03,Mar 2024
2024-06-27,Laptop Stand,Electronics,North,5,41.27,0,206.35,127.61,78.74,2024-06,Jun 2024
2024-01-14,Protein Shaker,Sports,South,3,16.34,0,49.02,30.7,18.32,2024-01,Jan 2024
2024-03-22,Cutting Board,Home & Kitchen,North,1,23.88,0,23.88,14.45,9.43,2024-03,Mar 2024
2024-01-03,Data Science Guide,Books,South,4,29.33,5,111.45,60.21,51.24,2024-01,Jan 2024
2024-10-04,Air Fryer,Home & Kitchen,Central,4,92.11,0,368.44,173.2,195.24,2024-10,Oct 2024
2024-09-02,Knife Set,Home & Kitchen,Central,1,41.72,0,41.72,24.03,17.69,2024-09,Sep 2024
2024-07-02,Coffee Maker,Home & Kitchen,East,3,77.73,0,233.19,106.8,126.39,2024-07,Jul 2024
2024-08-17,Winter Hoodie,Clothing,East,3,54.89,0,164.67,76.22,88.45,2024-08,Aug 2024
2024-08-10,Knife Set,Home & Kitchen,North,1,47.8,0,47.8,28.65,19.15,2024-08,Aug 2024
2024-04-05,Denim Jacket,Clothing,South,5,54.62,0,273.1,160.26,112.84,2024-04,Apr 2024
2024-06-08,Bluetooth Speaker,Electronics,West,4,60.84,0,243.36,131.66,111.7,2024-06,Jun 2024
2024-03-29,Laptop Stand,Electronics,West,5,45.05,0,225.25,119.44,105.81,2024-03,Mar 2024
2024-05-29,Cutting Board,Home & Kitchen,West,4,23.04,5,87.55,42.19,45.36,2024-05,May 2024
2024-09-11,Winter Hoodie,Clothing,East,1,50.07,0,50.07,30.07,20.0,2024-09,Sep 2024
2024-11-12,Bluetooth Speaker,Electronics,North,3,68.22,0,204.66,100.71,103.95,2024-11,Nov 2024
2024-05-02,Knife Set,Home & Kitchen,West,3,46.64,0,139.92,79.52,60.4,2024-05,May 2024
2024-02-03,Knife Set,Home & Kitchen,West,4,46.04,0,184.16,113.66,70.5,2024-02,Feb 2024
2024-01-16,Protein Shaker,Sports,West,3,15.76,0,47.28,23.19,24.09,2024-01,Jan 2024
2024-08-19,Business Strategy,Books,North,3,21.81,0,65.43,31.51,33.92,2024-08,Aug 2024
2024-08-08,Smart Watch,Electronics,South,2,161.4,0,322.8,148.9,173.9,2024-08,Aug 2024
2024-02-10,Coffee Maker,Home & Kitchen,West,5,85.38,10,384.21,226.55,157.66,2024-02,Feb 2024
2024-05-24,Protein Shaker,Sports,North,4,14.48,0,57.92,30.6,27.32,2024-05,May 2024
2024-11-17,Coffee Maker,Home & Kitchen,Central,4,80.11,0,320.44,205.14,115.3,2024-11,Nov 2024
2024-01-06,Laptop Stand,Electronics,West,5,47.37,0,236.85,132.41,104.44,2024-01,Jan 2024
2024-04-04,Knife Set,Home & Kitchen,South,1,41.73,0,41.73,19.23,22.5,2024-04,Apr 2024
2024-05-21,Air Fryer,Home & Kitchen,West,2,102.31,0,204.62,106.95,97.67,2024-05,May 2024
2024-11-04,Cutting Board,Home & Kitchen,South,4,23.88,15,81.19,40.74,40.45,2024-11,Nov 2024
2024-09-29,Denim Jacket,Clothing,West,3,61.36,5,174.88,90.69,84.19,2024-09,Sep 2024
2024-11-20,Smart Watch,Electronics,North,5,138.42,0,692.1,398.34,293.76,2024-11,Nov 2024
2024-01-17,Bluetooth Speaker,Electronics,East,3,67.54,0,202.62,119.18,83.44,2024-01,Jan 2024
2024-04-26,Cutting Board,Home & Kitchen,North,5,24.96,0,124.8,74.88,49.92,2024-04,Apr 2024
2024-11-09,Laptop Stand,Electronics,West,1,44.38,0,44.38,26.58,17.8,2024-11,Nov 2024
2024-04-11,Business Strategy,Books,North,3,21.92,0,65.76,33.37,32.39,2024-04,Apr 2024
2024-10-19,Knife Set,Home & Kitchen,North,3,41.41,0,124.23,79.79,44.44,2024-10,Oct 2024
2024-08-11,Yoga Pants,Clothing,South,1,38.33,5,36.41,23.66,12.75,2024-08,Aug 2024
2024-07-14,Denim Jacket,Clothing,West,2,58.23,0,116.46,61.1,55.36,2024-07,Jul 2024
2024-06-04,Casual T-Shirt,Clothing,East,3,20.75,10,56.02,30.35,25.67,2024-06,Jun 2024
2024-03-13,Air Fryer,Home & Kitchen,East,4,92.06,0,368.24,186.22,182.02,2024-03,Mar 2024
2024-09-24,Gym Gloves,Sports,East,1,19.09,0,19.09,9.07,10.02,2024-09,Sep 2024
2024-12-02,Yoga Pants,Clothing,North,2,38.67,10,69.61,38.57,31.04,2024-12,Dec 2024
2024-10-25,Casual T-Shirt,Clothing,South,5,20.34,0,101.7,60.26,41.44,2024-10,Oct 2024
2024-10-26,Yoga Mat,Sports,North,3,34.55,0,103.65,60.46,43.19,2024-10,Oct 2024
2024-11-23,Coffee Maker,Home & Kitchen,South,2,84.79,0,169.58,108.96,60.62,2024-11,Nov 2024
2024-03-28,Smart Watch,Electronics,North,3,137.08,0,411.24,218.9,192.34,2024-03,Mar 2024
2024-08-31,Knife Set,Home & Kitchen,South,2,48.35,0,96.7,49.96,46.74,2024-08,Aug 2024
2024-10-26,Denim Jacket,Clothing,West,5,64.79,0,323.95,183.48,140.47,2024-10,Oct 2024
2024-03-16,Knife Set,Home & Kitchen,East,1,49.47,0,49.47,30.67,18.8,2024-03,Mar 2024
2024-04-16,Casual T-Shirt,Clothing,South,5,21.48,0,107.4,57.49,49.91,2024-04,Apr 2024
2024-05-26,Jump Rope,Sports,South,4,11.1,0,44.4,25.0,19.4,2024-05,May 2024
2024-11-15,Jump Rope,Sports,South,4,12.52,0,50.08,23.1,26.98,2024-11,Nov 2024
2024-07-03,Bluetooth Speaker,Electronics,Central,4,58.74,0,234.96,118.2,116.76,2024-07,Jul 2024
2024-03-17,Winter Hoodie,Clothing,West,3,56.14,0,168.42,79.79,88.63,2024-03,Mar 2024
2024-03-30,Running Shoes,Clothing,South,1,80.9,0,80.9,52.56,28.34,2024-03,Mar 2024
2024-10-28,Bluetooth Speaker,Electronics,North,2,61.58,0,123.16,73.42,49.74,2024-10,Oct 2024
2024-01-22,Air Fryer,Home & Kitchen,East,5,105.24,0,526.2,340.16,186.04,2024-01,Jan 2024
2024-09-16,Air Fryer,Home & Kitchen,East,3,94.91,10,256.26,124.12,132.14,2024-09,Sep 2024
2024-09-27,Laptop Stand,Electronics,Central,4,48.6,0,194.4,99.56,94.84,2024-09,Sep 2024
2024-01-14,Business Strategy,Books,West,3,23.85,10,64.4,30.98,33.42,2024-01,Jan 2024
2024-05-16,USB-C Hub,Electronics,South,2,37.03,5,70.36,34.39,35.97,2024-05,May 2024
2024-08-21,Laptop Stand,Electronics,Central,1,45.59,0,45.59,27.26,18.33,2024-08,Aug 2024
2024-10-01,Bluetooth Speaker,Electronics,South,4,71.2,0,284.8,177.54,107.26,2024-10,Oct 2024
2024-03-26,Jump Rope,Sports,East,3,10.9,0,32.7,15.93,16.77,2024-03,Mar 2024
2024-09-12,Smart Watch,Electronics,South,1,143.73,0,143.73,86.32,57.41,2024-09,Sep 2024
2024-02-02,Denim Jacket,Clothing,East,4,59.13,0,236.52,151.54,84.98,2024-02,Feb 2024
2024-05-08,Finance 101,Books,Central,1,24.29,15,20.65,11.43,9.22,2024-05,May 2024
2024-01-26,Protein Shaker,Sports,South,3,15.26,0,45.78,20.9,24.88,2024-01,Jan 2024
2024-10-08,Data Science Guide,Books,South,5,28.17,15,119.72,62.53,57.19,2024-10,Oct 2024
